0	-0.0223304
0.0338983	-0.0417951
0.0677966	-0.0592425
0.101695	-0.0753302
0.135593	-0.0905369
0.169492	-0.105171
0.20339	-0.119374
0.237288	-0.133116
0.271186	-0.146191
0.305085	-0.158218
0.338983	-0.168645
0.372881	-0.176784
0.40678	-0.181851
0.440678	-0.183038
0.474576	-0.17959
0.508475	-0.170896
0.542373	-0.156553
0.576271	-0.136407
0.610169	-0.110526
0.644068	-0.0790936
0.677966	-0.0422074
0.711864	0.000446509
0.745763	0.0500394
0.779661	0.109135
0.813559	0.182165
0.847458	0.275491
0.881356	0.396408
0.915254	0.550323
0.949153	0.735674
0.983051	1.00011
