0	-0.0031243
0.0077821	-0.0067217
0.0155642	-0.0103647
0.0233463	-0.0140905
0.0311284	-0.0178248
0.0389105	-0.0214903
0.0466926	-0.0250356
0.0544747	-0.0284402
0.0622568	-0.0317081
0.0700389	-0.0348577
0.077821	-0.037911
0.0856031	-0.0408886
0.0933852	-0.0438063
0.101167	-0.0466761
0.108949	-0.0495066
0.116732	-0.0523048
0.124514	-0.0550764
0.132296	-0.0578269
0.140078	-0.0605614
0.14786	-0.0632849
0.155642	-0.0660022
0.163424	-0.0687182
0.171206	-0.0714373
0.178988	-0.0741637
0.18677	-0.0769015
0.194553	-0.0796543
0.202335	-0.0824253
0.210117	-0.0852176
0.217899	-0.0880334
0.225681	-0.090875
0.233463	-0.0937437
0.241245	-0.0966408
0.249027	-0.0995669
0.256809	-0.102522
0.264591	-0.105505
0.272374	-0.108516
0.280156	-0.111552
0.287938	-0.114612
0.29572	-0.117691
0.303502	-0.120788
0.311284	-0.123897
0.319066	-0.127014
0.326848	-0.130132
0.33463	-0.133246
0.342412	-0.136349
0.350195	-0.139432
0.357977	-0.142488
0.365759	-0.145508
0.373541	-0.148481
0.381323	-0.151398
0.389105	-0.154247
0.396887	-0.157017
0.404669	-0.159696
0.412451	-0.162272
0.420233	-0.164732
0.428016	-0.167061
0.435798	-0.169248
0.44358	-0.171277
0.451362	-0.173135
0.459144	-0.174807
0.466926	-0.176279
0.474708	-0.177538
0.48249	-0.178569
0.490272	-0.179359
0.498054	-0.179893
0.505837	-0.18016
0.513619	-0.180145
0.521401	-0.179839
0.529183	-0.179228
0.536965	-0.178303
0.544747	-0.177054
0.552529	-0.175472
0.560311	-0.173548
0.568093	-0.171276
0.575875	-0.168649
0.583658	-0.165663
0.59144	-0.162313
0.599222	-0.158595
0.607004	-0.154506
0.614786	-0.150047
0.622568	-0.145214
0.63035	-0.140007
0.638132	-0.134427
0.645914	-0.128474
0.653696	-0.122148
0.661479	-0.115449
0.669261	-0.108376
0.677043	-0.10093
0.684825	-0.0931071
0.692607	-0.0849052
0.700389	-0.0763192
0.708171	-0.0673423
0.715953	-0.057965
0.723735	-0.0481751
0.731518	-0.0379571
0.7393	-0.0272914
0.747082	-0.0161542
0.754864	-0.00451675
0.762646	0.00765489
0.770428	0.0204007
0.77821	0.0337669
0.785992	0.0478065
0.793774	0.0625796
0.801556	0.0781536
0.809339	0.0946033
0.817121	0.112011
0.824903	0.130466
0.832685	0.150065
0.840467	0.170909
0.848249	0.193105
0.856031	0.216762
0.863813	0.241992
0.871595	0.268902
0.879377	0.297598
0.88716	0.328175
0.894942	0.360717
0.902724	0.395289
0.910506	0.431936
0.918288	0.470671
0.92607	0.511477
0.933852	0.554292
0.941634	0.599011
0.949416	0.645477
0.957198	0.693476
0.964981	0.742736
0.972763	0.792921
0.980545	0.843636
0.988327	0.894425
0.996109	1
