0	-0.0234338
0.020202	-0.0448236
0.040404	-0.0649606
0.0606061	-0.0845096
0.0808081	-0.104009
0.10101	-0.123843
0.121212	-0.144206
0.141414	-0.165059
0.161616	-0.18611
0.181818	-0.206815
0.20202	-0.226416
0.222222	-0.244005
0.242424	-0.25863
0.262626	-0.269402
0.282828	-0.275617
0.30303	-0.27685
0.323232	-0.273004
0.343434	-0.264319
0.363636	-0.251318
0.383838	-0.234713
0.40404	-0.215301
0.424242	-0.193856
0.444444	-0.171055
0.464646	-0.147434
0.484848	-0.123375
0.505051	-0.0991222
0.525253	-0.0748115
0.545455	-0.05051
0.565657	-0.0262512
0.585859	-0.00206524
0.606061	0.0219982
0.626263	0.0458568
0.646465	0.0693895
0.666667	0.0924379
0.686869	0.114813
0.707071	0.136304
0.727273	0.156698
0.747475	0.17579
0.767677	0.193419
0.787879	0.209516
0.808081	0.224234
0.828283	0.238228
0.848485	0.253241
0.868687	0.273082
0.888889	0.304849
0.909091	0.359661
0.929293	0.451437
0.949495	0.592
0.969697	0.781634
0.989899	1
